年份,主题,播放量
2022,健身,6259437
2022,音乐综合,1858288
2022,鬼畜剧场,1456886
2022,极客DIY,9803481
2022,美食制作,13364645
2022,人力VOCALOID,13310301
2022,单机游戏,4681224
2022,人文历史,6864317
2022,影视剪辑,25595438
2022,搞笑,11701254
2022,电子竞技,4140715
2022,美食侦探,5121549
2022,动物二创,6672273
2022,人文历史,5496838
2022,手势·网红舞,6110175
2022,搞笑,2935329
2022,演奏,3507097
2022,设计·创意,1497982
2022,手工,3420985
2022,VOCALOID·UTAU,1084812
2022,电子竞技,5264294
2022,绘画,4190290
2022,健身,1386760
2022,电子竞技,3110767
2022,日常,6436869
2022,手机游戏,2821390
2022,美食侦探,2312801
2022,短片·手书·配音,1438972
2022,绘画,3790058
2022,穿搭,1256351
2022,出行,2024846
2022,手机游戏,5958843
2022,运动综合,2834114
2022,单机游戏,1443208
2022,手工,1185574
2022,桌游棋牌,7046046
2022,电子竞技,1680116
2022,鬼畜调教,1862714
2022,单机游戏,5040738
2022,影视杂谈,2498896
2022,单机游戏,1253330
2022,美食制作,2679413
2022,乐评盘点,957501
2022,美食制作,3625863
2022,音乐综合,824063
2022,鬼畜调教,14991979
2022,短片·手书·配音,6131386
2022,野生技能协会,7658845
2022,小剧场,4787841
2022,鬼畜调教,9219512
2022,美食制作,6017155
2022,小剧场,5203961
2022,科学科普,9521832
2022,人力VOCALOID,3106454
2022,单机游戏,10085705
2022,原创音乐,9255726
2022,美食制作,17857928
2022,手机游戏,9543165
2022,美食制作,2423769
2022,绘画,10163170
2022,数码,2462884
2022,出行,1775392
2022,时尚潮流,3619342
2022,单机游戏,3901991
2022,绘画,1215275
2022,日常,2031364
2022,音乐综合,2300996
2022,电子竞技,2425121
2022,桌游棋牌,5234774
2022,演奏,5872783
2022,健身,3759965
2022,明星综合,2567872
2022,改装玩车,3476905
2022,手机游戏,2268954
2022,鬼畜剧场,3444668
2022,日常,3327781
2022,三农,1975776
2022,手办·模玩,1784735
2022,音乐现场,8351105
2022,手工,2674430
2022,演奏,775143
2022,单机游戏,2881665
2022,短片·手书·配音,2693270
2022,美食侦探,3544961
2022,原创音乐,4339064
2022,美妆护肤,3070004
2022,短片·手书·配音,2266402
2022,网络游戏,2827515
2022,人力VOCALOID,18230105
2022,原创音乐,2400663
2022,穿搭,14826485
2022,综合,14507929
2022,鬼畜剧场,6650457
2022,短片·手书·配音,8105805
2022,日常,6247077
2022,绘画,2340690
2022,人力VOCALOID,1912816
2022,极客DIY,11796128
2022,日常,6263222
2022,出行,4061686
2022,原创音乐,2611398
2022,短片·手书·配音,3721712
2022,绘画,6720096
2022,MV,4337434
2022,科学科普,2697209
2022,MV,8067249
2022,明星综合,6603839
2022,手机游戏,5139842
2022,科学科普,3148837
2022,手机游戏,2595519
2022,美食制作,1879795
2022,MAD·AMV,1383238
2022,电子竞技,6725261
2022,手办·模玩,2415855
2022,鬼畜调教,1619636
2022,美食制作,5445732
2022,科学科普,4220890
2022,手工,5151610
2022,运动综合,2717953
2022,音乐综合,1544771
2022,搞笑,3307020
2022,综艺,1566910
2022,热点,2734064
2022,搞笑,3997796
2022,特摄,988661
2022,原创音乐,3084538
2022,GMV,2874411
2022,电子竞技,2755520
2022,明星综合,1776554
2022,手工,8935082
2022,喵星人,5146808
2022,出行,2271565
2022,明星舞蹈,2254923
2022,健身,2517665
2022,科学科普,9445848
2022,野生技能协会,8797471
2022,单机游戏,5973779
2022,影视剪辑,4076323
2022,短片·手书·配音,6378094
2022,搞笑,22569440
2022,科学科普,7037934
2022,美食侦探,2705433
2022,搞笑,4131189
2022,VOCALOID·UTAU,2242150
2022,影视剪辑,3819662
2022,手机游戏,7494167
2022,手机游戏,6162067
2022,出行,1103465
2022,原创音乐,2068815
2022,短片·手书·配音,4802006
2022,短片·手书·配音,2030873
2022,综合,3353656
2022,手机游戏,1993965
2022,动漫杂谈,6061418
2022,科学科普,2350826
2022,动物二创,3157764
2022,动漫杂谈,2032425
2022,美食侦探,5350993
2022,搞笑,5431724
2022,单机游戏,2244943
2022,数码,3141209
2022,美食测评,5633602
2022,MV,7904929
2022,出行,2338628
2022,热点,1950233
2022,美食侦探,6692407
2022,单机游戏,1944081
2022,搞笑,10088549
2022,人文历史,10585220
2022,鬼畜调教,3863671
2022,美妆护肤,3276181
2022,搞笑,8564206
2022,网络游戏,8575587
2022,鬼畜剧场,8106268
2022,单机游戏,6558531
2022,绘画,10037945
2022,极客DIY,3679510
2022,综艺,7883782
2022,手机游戏,4665105
2022,美食侦探,4882819
2022,短片·手书·配音,2751415
2022,美食制作,5622251
2022,校园学习,3642344
2022,喵星人,6573479
2022,原创音乐,1587601
2022,电子竞技,2003868
2022,手工,5274894
2022,搞笑,2254273
2022,短片·手书·配音,2370634
2022,动物二创,6498237
2022,影视杂谈,1680099
2022,日常,5342501
2022,MV,3575441
2022,宅舞,4142313
2022,MMD·3D,4648560
2022,仿妆cos,1639627
2022,单机游戏,1860027
2022,数码,1692779
2022,穿搭,820600
2022,特摄,2503605
2022,音MAD,3072902
2022,手工,3513901
2022,GMV,2995244
2022,绘画,3524546
2022,乐评盘点,889370
2022,绘画,13012898
2022,搞笑,9689245
2022,舞蹈综合,9077793
2022,搞笑,6911829
2022,搞笑,8773580
2022,搞笑,7104992
2022,人文历史,3788011
2022,短片·手书·配音,2117989
2022,搞笑,4311970
2022,社科·法律·心理,24250196
2022,MAD·AMV,4698507
2022,桌游棋牌,4932683
2022,绘画,5840113
2022,手机游戏,6454816
2022,美食制作,5761187
2022,原创音乐,5585667
2022,原创音乐,5238897
2022,电子竞技,9728552
2022,明星综合,15953405
2022,短片·手书·配音,1202521
2022,搞笑,10151340
2022,美食制作,4751470
2022,喵星人,4935792
2022,搞笑,9781857
2022,日常,2187686
2022,电子竞技,3307873
2022,手机游戏,1676250
2022,搞笑,1741606
2022,原创音乐,3593180
2022,仿妆cos,1678811
2022,音乐综合,1272937
2022,篮球,1546115
2022,短片·手书·配音,1336426
2022,MV,2246335
2022,美妆护肤,3825950
2022,美妆护肤,2148019
2022,搞笑,3892958
2022,影视杂谈,1976463
2022,社会,1270856
2022,绘画,1130329
2022,单机游戏,1463285
2022,手工,2241954
2022,汽车生活,5523561
2022,搞笑,12543501
2022,宅舞,11985983
2022,搞笑,26477594
2022,短片·手书·配音,5031027
2022,原创音乐,3279682
2022,鬼畜剧场,9592088
2022,日常,3569882
2022,搞笑,2467866
2022,单机游戏,4750785
2022,搞笑,18489374
2022,音乐现场,6953360
2022,短片·手书·配音,4300573
2022,美食制作,6198449
2022,电子竞技,5089664
2022,电子竞技,7381255
2022,音乐现场,4185116
2022,喵星人,7246299
2022,日常,9592809
2022,短片·手书·配音,2257223
2022,演奏,9227915
2022,手工,4341502
2022,搞笑,3939425
2022,绘画,5238604
2022,手工,4758641
2022,明星综合,4499514
2022,MMD·3D,2454102
2022,科学科普,14634418
2022,翻唱,8800132
2022,手工,5779601
2022,原创音乐,2607268
2022,校园学习,5107195
2022,美食侦探,4843414
2022,科学科普,1695048
2022,短片·手书·配音,2732414
2022,绘画,5184462
2022,家居房产,4335894
2022,综合,2410792
2022,电子竞技,2487053
2022,动物二创,5041484
2022,音乐综合,1998695
2022,科学科普,4426542
2022,美妆护肤,1527816
2022,手工,2411136
2022,美食侦探,3696164
2022,音乐现场,3603605
2022,科学科普,3769658
2022,动物二创,4076164
2022,美食侦探,6407789
2022,改装玩车,1742700
2022,单机游戏,17154675
2022,鬼畜调教,15678083
2022,搞笑,6747360
2022,美食测评,9349515
2022,单机游戏,4831903
2022,科学科普,3108058
2022,电子竞技,5597993
2022,日常,9137110
2022,运动综合,4477836
2022,鬼畜剧场,9727868
2022,影视杂谈,3006105
2022,原创音乐,4173514
2022,综合,6782320
2022,动物二创,10691449
2022,演奏,4836191
2022,手工,7317004
2022,翻唱,4815618
2022,搞笑,9950995
2022,鬼畜剧场,7621947
2022,明星舞蹈,7453494
2022,MV,4415299
2022,演奏,2986534
2022,喵星人,4116448
2022,绘画,6514172
2022,综艺,4776825
2022,穿搭,3568466
2022,搞笑,2833196
2022,绘画,3179356
2022,手工,6726489
2022,短片·手书·配音,4824452
2022,MV,1987432
2022,单机游戏,4619686
2022,美妆护肤,2077203
2022,美食侦探,4190436
2022,野生技能协会,2543508
2022,日常,5172043
2022,短片·手书·配音,1551372
2022,手工,3212623
2022,搞笑,5511010
2022,极客DIY,7055873
2022,美食制作,3304951
2022,综合,2191484
2022,综合,6637457
2022,短片·手书·配音,954505
2022,喵星人,3103209
2022,MV,43420192
2022,三农,7489867
2022,鬼畜剧场,9557442
2022,原创音乐,12398106
2022,综合,4276406
2022,手工,14772657
2022,小剧场,7481781
2022,搞笑,8731063
2022,短片·手书·配音,5662553
2022,乐评盘点,5555245
2022,搞笑,6494789
2022,GMV,6744808
2022,搞笑,12167161
2022,手机游戏,4364194
2022,绘画,3200270
2022,搞笑,4897093
2022,动漫杂谈,11057987
2022,健身,4789733
2022,搞笑,3374538
2022,电子竞技,4948329
2022,搞笑,8663314
2022,鬼畜剧场,2443962
2022,单机游戏,6716103
2022,单机游戏,3505027
2022,汪星人,4534690
2022,短片·手书·配音,2996999
2022,短片·手书·配音,2741322
2022,运动综合,4083925
2022,演奏,5349347
2022,单机游戏,1882458
2022,动物二创,6571871
2022,电子竞技,4328833
2022,日常,1929301
2022,鬼畜调教,8154053
2022,美食制作,3113771
2022,科学科普,6078842
2022,日常,4704002
2022,日常,1746462
2022,搞笑,3820764
2022,美妆护肤,1042381
2022,健身,1288243
2022,搞笑,8327371
2022,VOCALOID·UTAU,2323751
2022,MV,12759916
2022,手机游戏,23171401
2022,搞笑,20440155
2022,鬼畜调教,13720270
2022,综合,12288381
2022,喵星人,7710768
2022,美食侦探,5970821
2022,VOCALOID·UTAU,1741319
2022,单机游戏,5643736
2022,搞笑,6562653
2022,人力VOCALOID,6950780
2022,搞笑,4892066
2022,搞笑,3279229
2022,手机游戏,5460428
2022,动物二创,10999625
2022,科学科普,6034889
2022,鬼畜剧场,8874281
2022,绘画,6419139
2022,原创音乐,2307780
2022,运动综合,6072619
2022,绘画,3677252
2022,短片·手书·配音,3730762
2022,搞笑,2774699
2022,美食侦探,2513667
2022,手机游戏,3090561
2022,演奏,5090397
2022,汪星人,2655634
2022,热点,2591033
2022,单机游戏,5840007
2022,美食侦探,3187525
2022,手机游戏,3504552
2022,搞笑,4720170
2022,手工,3644712
2022,桌游棋牌,2195812
2022,美食侦探,3564619
2022,数码,1891328
2022,短片·手书·配音,4904284
2022,音乐综合,3142588
2022,校园学习,2157356
2022,鬼畜剧场,2727567
2022,手工,2548114
2022,日常,6898577
2022,小宠异宠,1797446
2022,喵星人,2546418
2022,仿妆cos,2027390
2022,演奏,1545797
2022,MAD·AMV,1526004
2022,社科·法律·心理,7757117
2022,美食侦探,4065417
2022,手机游戏,17936515
2022,人力VOCALOID,2082157
2022,单机游戏,17037690
2022,日常,3639704
2022,桌游棋牌,4950170
2022,科学科普,7211232
2022,人文历史,4406678
2022,日常,5081951
2022,日常,9795850
2022,手机游戏,5971456
2022,电子竞技,3247089
2022,美食制作,6584949
2022,原创音乐,9607251
2022,日常,2003895
2022,手机游戏,3366068
2022,单机游戏,3100082
2022,手机游戏,2845223
2022,综合,2759570
2022,小剧场,3025770
2022,搞笑,8276753
2022,出行,2481769
2022,仿妆cos,2897106
2022,仿妆cos,3713067
2022,短片·手书·配音,1289184
2022,手机游戏,3259200
2022,鬼畜剧场,3575782
2022,健身,4169414
2022,单机游戏,2141818
2022,绘画,6065029
2022,美食制作,7845789
2022,绘画,6125436
2022,鬼畜调教,5334706
2022,运动综合,2170536
2022,喵星人,3606474
2022,国风舞蹈,1831183
2022,MV,4112414
2022,鬼畜调教,4803770
2022,小剧场,4174106
2022,科学科普,5321477
2022,日常,2253441
2022,小剧场,11673196
2022,短片·手书·配音,1834838
2022,乐评盘点,1462375
2022,手工,1532968
2022,明星综合,5805269
2022,手办·模玩,1823453
2022,日常,49118418
2022,影视剪辑,27003100
2022,人力VOCALOID,14015910
2022,MV,5638141
2022,出行,9437910
2022,美食制作,9940077
2022,搞笑,13074895
2022,极客DIY,4971512
2022,单机游戏,7917848
2022,手机游戏,4701514
2022,日常,6907903
2022,手机游戏,6039492
2022,美食侦探,9614403
2022,搞笑,19559843
2022,美食侦探,14451914
2022,小剧场,3524842
2022,桌游棋牌,11719805
2022,动漫杂谈,8506637
2022,鬼畜调教,2788153
2022,鬼畜调教,1605376
2022,电子竞技,3536763
2022,GMV,10989904
2022,MMD·3D,2911203
2022,美妆护肤,2558062
2022,MMD·3D,2097414
2022,家居房产,5907324
2022,电子竞技,2336032
2022,单机游戏,4645206
2022,日常,3383986
2022,动漫杂谈,3520886
2022,鬼畜剧场,2737263
2022,手机游戏,1239707
2022,数码,4305705
2022,综合,1645053
2022,手机游戏,7908548
2022,娱乐杂谈,5896571
2022,喵星人,8290556
2022,绘画,5899058
2022,绘画,6308957
2022,人文历史,8859246
2022,美妆护肤,1238960
2022,单机游戏,2038619
2022,鬼畜调教,4932110
2022,MAD·AMV,1439752
2022,极客DIY,15927459
2022,单机游戏,3332027
2022,单机游戏,5824345
2022,鬼畜剧场,8458782
2022,动漫杂谈,4623535
2022,出行,9547522
2022,手机游戏,7206920
2022,单机游戏,10460380
2022,搞笑,5842062
2022,社会,4160407
2022,电子竞技,5223174
2022,搞笑,6894416
2022,短片·手书·配音,5054742
2022,美食制作,4941611
2022,搞笑,3062391
2022,美食侦探,3031091
2022,短片·手书·配音,2280738
2022,健身,3657993
2022,鬼畜剧场,8148320
2022,运动综合,2002553
2022,电子竞技,2424496
2022,综合,2323406
2022,综合,2591238
2022,手机游戏,4488912
2022,鬼畜剧场,2332828
2022,原创音乐,2160452
2022,穿搭,5080679
2022,鬼畜剧场,5154584
2022,手办·模玩,2474790
2022,日常,3836170
2022,仿妆cos,2106121
2022,数码,2194201
2022,科学科普,5195813
2022,手机游戏,2360627
2022,手工,2846311
2022,搞笑,4352872
2022,演奏,2074108
2022,搞笑,10852253
2022,三农,6163775
2022,鬼畜调教,1100151
2022,演奏,2975582
2022,搞笑,6495541
2022,财经商业,3517231
2022,野生技能协会,3575874
2022,VOCALOID·UTAU,2913968
2022,特摄,831792
2022,野生技能协会,20086530
2022,手工,16919259
2022,鬼畜调教,7758048
2022,美食侦探,8279396
2022,搞笑,17008461
2022,桌游棋牌,9119151
2022,原创音乐,5787881
2022,手工,5129385
2022,单机游戏,5441004
2022,手机游戏,7482584
2022,出行,9047808
2022,音乐综合,3124419
2022,短片·手书·配音,4296555
2022,健身,6841196
2022,搞笑,6896981
2022,数码,3448952
2022,短片·手书·配音,2473948
2022,野生技能协会,1613571
2022,MV,4106403
2022,喵星人,4612497
2022,搞笑,9388440
2022,鬼畜调教,3129905
2022,手机游戏,6138551
2022,财经商业,4934987
2022,喵星人,1945370
2022,日常,2033948
2022,日常,3465827
2022,鬼畜调教,1307929
2022,明星综合,17386646
2022,搞笑,3564492
2022,鬼畜调教,3400136
2022,社科·法律·心理,8342887
2022,短片·手书·配音,3194767
2022,出行,1494543
2022,手机游戏,3165981
2022,鬼畜剧场,1673987
2022,搞笑,6708342
2022,人力VOCALOID,2491211
2022,手办·模玩,2099109
2022,乐评盘点,879082
2022,美妆护肤,3308876
2022,短片·手书·配音,5068653
2022,仿妆cos,1969408
2022,极客DIY,26172227
2022,演奏,8401842
2022,单机游戏,6827985
2022,MV,1671361
2022,电子竞技,5076654
2022,搞笑,17916056
2022,短片·手书·配音,4210389
2022,单机游戏,4949784
2022,原创音乐,4977767
2022,MV,4666545
2022,短片·手书·配音,2419734
2022,手机游戏,13942105
2022,小剧场,6194874
2022,鬼畜调教,9248169
2022,短片·手书·配音,7811147
2022,手机游戏,3790471
2022,手工,2030489
2022,搞笑,7296106
2022,单机游戏,3550737
2022,手机游戏,7896857
2022,财经商业,3211534
2022,鬼畜剧场,10185082
2022,单机游戏,11757440
2022,出行,2679422
2022,手机游戏,4256681
2022,科学科普,7524979
2022,原创音乐,2912186
2022,科学科普,3255685
2022,明星舞蹈,4651733
2022,音乐综合,2425545
2022,乐评盘点,1559258
2022,综合,3274730
2022,小宠异宠,1490974
2022,网络游戏,1609196
2022,汽车生活,1927985
2022,娱乐杂谈,6571924
2022,足球,2053315
2022,美食制作,2629919
2022,出行,3878193
2022,明星综合,5317234
2022,小剧场,1831816
2022,短片·手书·配音,1073862
2022,校园学习,6502732
2022,汽车生活,5744310
2022,手机游戏,1126673
2022,鬼畜调教,2181724
2022,娱乐杂谈,1649162
2022,MV,1175707
2022,综合,1756025
2022,搞笑,13011896
2022,单机游戏,11742448
2022,影视杂谈,6260205
2022,美食制作,8084539
2022,数码,5077763
2022,人力VOCALOID,9101733
2022,日常,3383736
2022,鬼畜调教,2480459
2022,手机游戏,23340096
2022,短片·手书·配音,4004707
2022,出行,5737583
2022,科学科普,9406332
2022,原创音乐,5229168
2022,单机游戏,12442908
2022,仿妆cos,4301992
2022,鬼畜剧场,6713637
2022,MAD·AMV,1742394
2022,手工,3325584
2022,手机游戏,2951562
2022,美食侦探,2766623
2022,手机游戏,13783242
2022,美食制作,4638322
2022,仿妆cos,862012
2022,科学科普,7996681
2022,MMD·3D,5862515
2022,单机游戏,2202138
2022,手办·模玩,1529786
2022,美食制作,1734556
2022,科学科普,3481859
2022,动漫杂谈,5469583
2022,影视杂谈,3654611
2022,手机游戏,1021292
2022,翻唱,4163269
2022,财经商业,1997036
2022,原创音乐,1480606
2022,单机游戏,1999982
2022,美食制作,3118144
2022,短片·手书·配音,908675
2022,搞笑,7811969
2022,鬼畜调教,4861190
2022,鬼畜剧场,1371403
2022,原创音乐,8114499
2022,美食制作,6259478
2022,软件应用,18803109
2022,美食侦探,7002069
2022,极客DIY,9986495
2022,美食制作,8701114
2022,单机游戏,4350479
2022,手势·网红舞,7691179
2022,搞笑,9239481
2022,乐评盘点,1587894
2022,汽车生活,3971619
2022,影视杂谈,3483865
2022,社科·法律·心理,4101081
2022,特摄,1532860
2022,动漫杂谈,4059730
2022,搞笑,5900591
2022,桌游棋牌,4236746
2022,动漫杂谈,11675173
2022,演奏,3797714
2022,科学科普,1493621
